i:i	l:l	l:0	j:j
i:i	n:n	n:0	j:j
u:u	h:u	s:0	s:s
u:u	h:u	t:0	t:t
b:b	c:c	c:0
b:b	d:d	d:0
b:b	j:j	j:0
b:b	l:l	l:0
b:b	r:r	r:0
b:b	t:t	t:0
b:b	č:č	č:0
b:b	ǯ:ǯ	ǯ:0
b:b	ʒ:ʒ	ʒ:0
c:c	k:k	k:0
d:d	g:g	g:0
d:d	j:j	j:0
d:d	m:m	m:0
f:f	t:t	t:0
g:g	r:r	r:0
h:h	c:c	c:0
h:h	j:j	j:0
h:h	k:k	k:0
h:h	l:l	l:0
h:h	m:m	m:0
h:h	n:n	n:0
h:h	s:s	s:0
h:h	t:t	t:0
h:h	č:č	č:0
h:h	š:š	š:0
i:i	b:b	b:0
i:i	c:c	c:0
i:i	d:d	d:0
i:i	g:g	g:0
i:i	j:j	j:0
i:i	k:k	k:0
i:i	l:l	l:0
i:i	m:m	m:0
i:i	n:n	n:0
i:i	p:p	p:0
i:i	r:r	r:0
i:i	s:s	s:0
i:i	t:t	t:0
i:i	v:v	v:0
i:i	z:z	z:0
i:i	č:č	č:0
i:i	đ:đ	đ:0
i:i	ŋ:ŋ	ŋ:0
i:i	š:š	š:0
i:i	ž:ž	ž:0
i:i	ǥ:ǥ	ǥ:0
i:i	ǯ:ǯ	ǯ:0
i:i	ʒ:ʒ	ʒ:0
j:j	d:d	d:0
j:j	m:m	m:0
j:j	n:n	n:0
j:j	v:v	v:0
k:k	s:s	s:0
k:k	t:t	t:0
l:l	b:b	b:0
l:l	c:c	c:0
l:l	d:d	d:0
l:l	g:g	g:0
l:l	j:j	j:0
l:l	k:k	k:0
l:l	m:m	m:0
l:l	n:n	n:0
l:l	p:p	p:0
l:l	s:s	s:0
l:l	t:t	t:0
l:l	v:v	v:0
l:l	č:č	č:0
l:l	š:š	š:0
l:l	ŋ:ŋ	ŋ:0
l:l	ʒ:ʒ	ʒ:0
m:m	b:b	b:0
m:m	c:c	c:0
m:m	j:j	j:0
m:m	n:n	n:0
m:m	p:p	p:0
m:m	s:s	s:0
m:m	š:š	š:0
n:n	c:c	c:0
n:n	d:d	d:0
n:n	g:g	g:0
n:n	k:k	k:0
n:n	s:s	s:0
n:n	t:t	t:0
p:p	c:c	c:0
p:p	s:s	s:0
p:p	t:t	t:0
p:p	č:č	č:0
p:p	š:š	š:0
r:r	b:b	b:0
r:r	d:d	d:0
r:r	g:g	g:0
r:r	j:j	j:0
r:r	k:k	k:0
r:r	m:m	m:0
r:r	n:n	n:0
r:r	p:p	p:0
r:r	s:s	s:0
r:r	t:t	t:0
r:r	v:v	v:0
r:r	c:c	c:0
r:r	f:f	f:0
r:r	č:č	č:0
r:r	š:š	š:0
r:r	ŋ:ŋ	ŋ:0
s:s	f:f	f:0
s:s	k:k	k:0
s:s	m:m	m:0
s:s	p:p	p:0
s:s	t:t	t:0
s:s	v:v	v:0
s:s	ǩ:ǩ	ǩ:0
t:t	k:k	k:0
t:t	m:m	m:0
t:t	n:n	n:0
u:u	b:b	b:0
u:u	c:c	c:0
u:u	d:d	d:0
u:u	g:g	g:0
u:u	h:h	h:0
u:u	j:j	j:0
u:u	k:k	k:0
u:u	l:l	l:0
u:u	m:m	m:0
u:u	n:n	n:0
u:u	p:p	p:0
u:u	r:r	r:0
u:u	s:s	s:0
u:u	t:t	t:0
u:u	v:v	v:0
u:u	z:z	z:0
u:u	š:š	š:0
u:u	č:č	č:0
u:u	ŋ:ŋ	ŋ:0
u:u	ž:ž	ž:0
u:u	ǥ:ǥ	ǥ:0
u:u	ʒ:ʒ	ʒ:0
v:v	d:d	d:0
v:v	j:j	j:0
v:v	t:t	t:0
v:v	ǯ:ǯ	ǯ:0
č:č	k:k	k:0
đ:đ	j:j	j:0
đ:đ	v:v	v:0
đ:đ	ŋ:ŋ	ŋ:0
ŋ:ŋ	g:g	g:0
ŋ:ŋ	k:k	k:0
š:š	k:k	k:0
š:š	m:m	m:0
š:š	n:n	n:0
š:š	t:t	t:0
š:š	ǩ:ǩ	ǩ:0
ʒ:ʒ	t:t	t:0
